#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol	logFC
uc011lkd.5	35.29411764705883	60.88154269972452	56.836734693877546	85	363	1960	-10.7	-145.62	TOP1MT	0.955517618176596
uc002huq.4	34.19740777666999	61.0062893081761	39.11080236193122	1003	159	5758	-245.92	-63.0	TOP2A	0.581903311879909
uc003cdj.4	33.021806853582554	78.21782178217822	39.74763406940063	321	202	5389	-58.2	-115.8	TOP2B	0.18049725910755998
uc002gsx.1	53.00794551645856	66.81222707423579	55.199222546161316	881	229	4116	-335.7	-103.7	TOP3A	-0.00738409380117044
uc002zvs.5	46.98795180722892	61.379310344827594	59.25329900225298	83	435	3107	-18.8	-203.1	TOP3B	-0.0938452557976799
uc003eps.4	31.75775480059084	78.78787878787878	41.26069170695426	677	132	5378	-149.49	-79.4	TOPBP1	0.111224357710446
uc003zrb.4	26.690391459074732	60.68376068376068	39.75109809663249	843	117	4098	-167.79	-43.0	TOPORS	-0.16494183782453
uc004byl.4	45.330739299610904	75.51020408163265	48.265895953757216	1028	49	2076	-318.15	-19.5	TOR1A	0.538756362574702
uc001gnq.5	37.50924419464576	63.35078534031413	40.52159926470589	6761	191	8704	-2069.69	-59.2	TOR1AIP1	0.0167072501051422
uc001gnk.4	37.20511140235911	50.51546391752578	40.07590132827325	6104	388	7905	-1673.3	-116.8	TOR1AIP2	-0.191830457675815
uc004byk.1	47.58539458186101	75.0	50.090285301552896	1698	60	2769	-577.39	-27.6	TOR1B	0.8523783265598841
uc004brw.5	58.663512714370185	70.83333333333334	60.71861122325394	1691	24	2477	-711.09	-5.9	TOR2A	0.14249757869360502
uc001gmd.4	47.55784061696658	59.04255319148936	55.61674008810573	778	752	2724	-295.7	-291.4	TOR3A	0.14596141087745498
uc003xtw.1	33.834263632460285	44.34389140271493	41.24909222948438	2329	221	4131	-577.63	-65.1	TOX	-0.0577694905864998
uc002xlf.5	53.11827956989247	46.153846153846146	58.08061420345489	930	208	2605	-309.22	-62.8	TOX2	0.605601570096501
uc058zcm.1	41.481481481481474	62.135922330097074	45.94177326863697	2565	103	4534	-753.91	-29.8	TOX4	-0.194433899622382
uc010cni.4	49.13101604278075	59.4059405940594	52.533039647577105	1496	202	2724	-518.07	-86.0	TP53	0.299902815319789
uc001zrr.5	41.55483572420176	71.09375	45.68567026194145	4322	128	10384	-1260.15	-53.1	TP53BP1	0.11862102101123
uc001hod.4	36.79245283018868	58.12743823146944	47.56380510440835	954	769	4741	-233.14	-295.3	TP53BP2	-0.6175222950695649
uc001myi.5	60.28481012658228	57.851239669421474	59.65433432352148	2528	605	3703	-1079.36	-241.71	TP53I11	4.42194714578542
uc002hee.4	65.23605150214593	89.56521739130436	68.49673202614379	233	115	1530	-113.7	-66.0	TP53I13	0.33732957227021
uc002rez.3	53.47222222222222	63.04093567251462	58.35835835835835	144	855	1998	-38.1	-402.5	TP53I3	-0.619935527379819
uc003yhg.4	36.343465719991116	63.48039215686275	39.55303299042214	4507	408	5638	-1232.72	-155.06	TP53INP1	-0.41117794905446997
uc002xau.2	51.50063856960409	66.32390745501286	56.07074569789675	3132	389	4184	-1089.03	-136.5	TP53INP2	-0.0656022975424282
uc002xsk.4	38.944723618090464	59.45205479452055	45.092460881934564	2388	365	3515	-687.77	-139.2	TP53RK	-0.157186700817625
uc003pjn.5	33.86420787929589	63.034188034188034	52.24056603773585	1193	936	3392	-286.44	-424.6	TPBG	-1.07126304410886
uc001tux.4	57.59266640095657	76.92307692307693	57.38072965388214	2509	169	5345	-1043.54	-97.1	TPCN1	0.0544965674137394
uc001oos.3	55.69176882661997	69.30693069306929	58.37598089389287	571	101	2931	-229.5	-45.4	TPCN2	0.6375657945017491
uc022awo.3	34.001233045622676	49.2063492063492	37.22055773219636	3244	378	4339	-793.33	-135.0	TPD52	-0.37254824696505895
uc003pzu.2	36.95501730103806	70.94594594594594	44.227504244482176	1445	296	2356	-355.23	-156.2	TPD52L1	0.60591646944112
uc002ygy.4	51.5625	79.16666666666666	53.3446232006774	1600	72	2362	-577.82	-30.7	TPD52L2	-0.0372256142330478
uc002kzw.3	42.5713227121156	75.93457943925233	47.91563275434243	2699	428	4030	-780.3	-239.2	TPGS2	0.179506896981095
uc010sfo.3	50.17985611510791	59.962049335863384	55.07246376811594	556	527	1587	-170.46	-193.19	TPI1	0.010356825392746
uc003weq.3	36.408977556109726	62.135922330097074	40.09840098400984	1604	103	2439	-413.1	-33.0	TPK1	-0.5658094237124239
uc002alk.4	41.004184100418406	73.10344827586206	48.107163657542216	717	145	1717	-182.32	-50.8	TPM1	0.280206289888911
uc003zxq.4	55.056179775280896	70.49044056525355	64.55519329296693	89	1203	2147	-22.5	-646.59	TPM2	-0.34158553009852
uc031ppo.1	42.31263383297645	65.38461538461539	45.442997777072094	2335	130	3149	-681.91	-49.51	TPM3	0.0517968205513206
uc002ndj.3	42.79686558167571	78.07692307692308	49.09977494373593	1659	260	2666	-480.53	-148.0	TPM4	0.288995165034851
uc003ncm.4	40.13576580398812	53.48837209302325	40.2074819239233	2357	86	3181	-828.68	-24.3	TPMT	-0.330966600464719
uc001mel.2	43.46606842400449	54.098360655737714	50.48076923076921	1783	61	3536	-370.95	-15.6	TPP1	-0.130907688874265
uc001vpi.5	26.20689655172414	63.88888888888889	41.71966420758077	145	36	3931	-22.2	-6.4	TPP2	-0.504189287640215
uc001grv.4	31.69469598965071	69.6969696969697	40.11124845488257	2319	297	9708	-541.28	-141.7	TPR	0.10591972131288101
uc003ejn.4	60.13824884792627	72.14854111405835	62.23486808070356	434	377	1933	-193.9	-197.5	TPRA1	0.0250657105388949
uc001akm.4	50.39370078740157	77.46478873239437	54.308202154101075	1524	71	2414	-559.6	-28.0	TPRG1L	-0.6663461212921921
uc002sjn.3	24.778761061946906	56.07476635514018	36.096256684491976	113	107	748	-9.3	-38.5	TPRKB	-0.19684250812205803
uc004clu.4	64.24242424242425	82.75862068965517	70.45621780721119	495	87	2718	-238.7	-48.5	TPRN	0.335153205623374
uc003tuw.4	42.38754325259516	62.352941176470594	47.873345935727784	578	425	2116	-169.5	-187.6	TPST1	0.10004766238887901
uc003acx.4	43.84902143522833	73.80073800738008	49.078462348604525	4292	271	5697	-1546.24	-137.1	TPST2	-0.34031081027172
uc021rjg.2	42.57178526841448	68.83720930232559	43.97590361445783	4005	215	4814	-1372.52	-93.9	TPT1	0.125991218276027
uc002wwp.2	44.41379310344828	55.3030303030303	46.46840148698885	725	528	3497	-216.09	-205.1	TPX2	0.25787069407548
uc011jzb.4	30.193548387096772	46.8715697036224	41.1395244504262	775	911	2229	-171.25	-285.67	TRA2A	0.198915398181232
uc003fpv.4	35.65505804311774	67.02898550724638	42.68292682926829	1809	276	2952	-484.12	-120.91	TRA2B	0.127702413896815
uc003bjs.2	62.92863762743281	79.83193277310923	64.66294547015886	1079	119	2329	-491.14	-62.7	TRABD	-0.5185058575671989
uc002eri.2	53.30490405117271	68.44349680170576	64.99733617474693	469	469	1877	-172.91	-230.0	TRADD	-0.576099824460495
uc004bku.3	53.59725923106205	52.861815208503685	54.60151802656546	2627	2446	6324	-1016.61	-970.32	TRAF1	-0.501495786991454
uc004cjv.4	63.03116147308781	69.23076923076923	61.30742049469965	706	52	2264	-322.81	-18.6	TRAF2	0.6450567397425949
uc001yme.3	54.34820647419073	68.55524079320114	54.4935064935065	5715	353	7700	-2270.22	-168.9	TRAF3	-0.0886148310304042
uc002vye.4	38.16254416961131	79.72972972972974	45.71161486328582	1981	222	4279	-543.48	-133.4	TRAF3IP1	0.15083584744210998
uc003pvf.5	42.86682480515079	52.4008350730689	47.133385335413415	2951	479	5128	-1284.86	-168.66	TRAF3IP2	-0.45744700961344004
uc002hcs.4	52.28095582910935	85.27131782945736	56.79096818337325	1381	129	2923	-548.8	-78.1	TRAF4	-0.5561528134203929
uc001hih.4	38.695263628239495	48.33333333333334	41.46525679758308	2238	60	3972	-601.86	-12.7	TRAF5	0.0204003686275094
uc001mws.3	37.95802205620776	65.18218623481782	41.94942727469203	2811	247	4627	-719.31	-112.9	TRAF6	-0.217224031546534
uc002cow.4	59.80707395498393	74.24242424242425	60.567567567567565	1555	132	3700	-643.95	-65.0	TRAF7	-0.223508546547382
uc001tto.4	51.9704433497537	66.12641815235008	54.34235368156072	812	617	3178	-308.26	-297.1	TRAFD1	-0.0580318068663095
uc003cxs.2	53.17460317460318	62.280701754385966	53.79684418145957	504	114	2028	-203.41	-38.6	TRAIP	0.18354525313421
uc003cky.5	44.707040866568185	50.24999999999999	51.842055545059516	2031	400	5293	-627.0	-132.6	TRAK1	-0.0520254362266908
uc002uyb.5	36.330935251798564	53.146853146853154	41.99692780337941	3336	429	6510	-904.47	-159.7	TRAK2	0.41798287146175506
uc003xyo.3	29.194630872483224	76.47058823529412	36.69658886894076	1490	170	2785	-318.62	-77.72	TRAM1	-0.350179623299535
uc003cgj.4	48.10996563573883	76.61290322580646	50.31962598988647	1455	248	10481	-472.63	-130.43	TRANK1	-0.8742267427822809
uc002cvt.4	47.82608695652174	76.40449438202246	58.23170731707317	92	89	2296	-19.8	-37.3	TRAP1	0.309248119344591
uc002gjo.3	57.58754863813228	71.55172413793103	57.829839704069045	257	116	811	-61.7	-53.9	TRAPPC1	0.0159745403374609
uc002zea.4	39.88745448526978	84.57142857142857	47.47706422018349	3021	175	6976	-886.11	-112.4	TRAPPC10	0.30836533866834304
uc003ivx.4	33.75527426160337	68.31683168316832	41.981546572934974	948	202	4552	-210.6	-93.0	TRAPPC11	0.52519330112507
uc002qxm.2	44.76190476190477	70.76923076923076	62.00159489633174	105	195	2508	-23.9	-84.0	TRAPPC12	-0.5548490394641
uc064yau.1	42.129629629629626	48.70466321243524	42.14697406340058	2160	193	2776	-637.89	-45.6	TRAPPC2	0.15964522824031
uc002fmg.4	57.90387955993052	73.84615384615384	57.787810383747164	1727	65	2215	-775.59	-35.9	TRAPPC2L	-0.109568796306314
uc031pls.2	47.23538704581359	75.0	50.67365269461078	633	136	1336	-202.74	-65.4	TRAPPC3	-0.0523533973868862
uc010ryo.4	41.49659863945578	62.362637362637365	49.573621375781705	735	364	1759	-221.31	-146.6	TRAPPC4	0.202688818221175
uc002mhi.2	54.43374974400983	70.83333333333334	55.98399417970171	4883	48	5498	-2567.8	-17.2	TRAPPC5	0.0266597944172897
uc001wut.2	33.530338849487784	58.59030837004406	36.36644046884639	2538	227	3242	-621.68	-76.2	TRAPPC6B	-0.17482284362391098
uc002kxc.5	36.03034134007586	70.23809523809523	40.8287825248956	1582	336	6226	-397.77	-174.1	TRAPPC8	0.0200586024758103
uc001iop.4	33.174120712114636	81.25	36.007938758151404	2303	48	3527	-571.98	-20.4	TRDMT1	0.0148453500340455
uc003ose.3	39.36731107205624	56.06326889279437	50.130787339785506	3414	569	7646	-947.89	-211.02	TRERF1	-0.10691549907115
uc062jhx.1	51.11111111111111	64.6496815286624	62.983735277621996	45	628	1783	-1.4	-310.53	TREX1	-0.43663295622176
uc001tyg.3	40.28540065861691	72.5	43.57021996615905	911	40	1182	-250.98	-7.0	TRIAP1	0.19148324162856198
uc003yrx.4	42.34746639089969	69.24398625429554	52.5171939477304	1934	582	3635	-552.77	-275.1	TRIB1	-1.0494050196955698
uc002rbv.5	41.39175257731959	61.169837914023965	50.831245729902065	1940	1419	4391	-561.42	-591.07	TRIB2	0.451497425489185
uc002wdm.4	51.323360184119686	68.35443037974683	60.90436174469789	869	553	2499	-323.3	-285.24	TRIB3	-0.482576418306533
uc001hss.4	56.5597667638484	77.4193548387097	64.30939226519337	1029	279	2715	-439.0	-108.85	TRIM11	-0.480509635022505
uc001vds.2	35.95611878191791	59.620596205962066	39.288177679679954	5287	738	7249	-1469.01	-312.5	TRIM13	-0.0538019520382438
uc060bmt.1	48.45679012345679	53.680430879712745	53.48275862068965	648	557	2900	-205.79	-202.64	TRIM16	1.0716374916954698
uc002gui.2	47.872340425531924	53.644314868804656	51.66015625	658	343	2048	-205.6	-127.35	TRIM16L	1.5835835096094
uc003inh.3	33.78502526412494	64.61538461538461	40.25241276911656	4354	65	6735	-1084.76	-24.8	TRIM2	1.1199404065998202
uc001lyy.2	44.12532637075718	51.327433628318595	50.935550935550935	383	113	1924	-83.76	-26.2	TRIM21	-0.587337558327401
uc003jty.4	29.152704643370033	54.838709677419345	37.29096989966555	2089	372	4186	-486.16	-123.86	TRIM23	0.10862799151804901
uc003vuc.4	37.96112653708846	73.95348837209302	42.1640903686088	5042	215	8410	-1431.63	-108.2	TRIM24	0.945453567285401
uc002iut.4	47.40174096544448	76.0	51.09870945238926	3791	50	5734	-1396.76	-17.6	TRIM25	0.12941446109243498
uc003nps.4	51.79451090781139	55.83524027459954	55.95169637722829	1421	437	3478	-477.42	-162.5	TRIM26	-0.465461425001866
uc003nlr.4	45.88014981273408	73.66946778711484	54.46579036063363	1068	357	2967	-349.65	-186.8	TRIM27	-0.42090779288034297
uc002qtg.2	57.668711656441715	80.62283737024221	63.71621621621622	163	289	2960	-37.73	-162.6	TRIM28	-0.004964689898145021
uc001pwz.4	57.682177348551356	59.24170616113744	58.62379807692307	1139	422	3328	-428.12	-136.39	TRIM29	0.14212740801155
uc009yfd.4	58.212560386473434	64.0506329113924	60.54533508541393	414	395	3044	-151.58	-179.1	TRIM3	-0.163347431681959
uc004bjw.3	39.397741530740284	62.11180124223602	48.37234328759752	1594	161	3717	-433.97	-65.8	TRIM32	0.570596669677905
uc001eew.3	31.615684664339966	82.14285714285714	38.97349802134549	4871	84	8339	-1125.45	-32.6	TRIM33	0.127574083911185
uc003xfl.2	45.21216672925272	77.38095238095238	52.51832584535351	2663	84	4229	-885.94	-47.5	TRIM35	0.008729054942735459
uc011cwc.3	30.17241379310345	70.9480122324159	39.094357515410145	1740	327	4218	-393.64	-153.58	TRIM36	-0.6358185744974499
uc002iwz.5	35.82978723404256	70.0	43.25635103926097	1175	260	4330	-289.55	-128.45	TRIM37	-0.20486655013628896
uc003nfm.5	38.65234115930495	47.89915966386555	40.603420801019865	7539	476	9413	-2338.9	-162.5	TRIM38	-0.361821184860694
uc003nqb.4	47.00680272108843	50.33444816053512	50.52333804809054	1470	598	3535	-525.25	-195.4	TRIM39	-0.628062512564899
uc003usd.4	39.42857142857143	69.23076923076923	46.5563109665977	1750	130	3383	-488.36	-53.0	TRIM4	-0.137473488936355
uc003mne.3	51.74081237911026	66.19718309859155	60.46191916414627	1034	710	3637	-382.25	-350.7	TRIM41	0.16219960797874
uc001mwi.3	40.82774049217002	77.85016286644952	42.787719839555685	11622	307	12964	-3362.86	-171.87	TRIM44	-0.14665090888194102
uc001egz.3	42.32931726907631	63.18785578747628	51.52204836415361	1245	527	3515	-347.59	-241.93	TRIM45	-0.331390240581426
uc002jpw.4	56.2111801242236	88.8888888888889	66.41659311562225	322	27	2266	-107.57	-13.8	TRIM47	0.576169233869609
uc001mbp.4	39.1005291005291	50.0	43.217665615141954	1890	236	3170	-461.14	-72.1	TRIM5	-0.67598460461427
uc003mnp.4	37.62681958535509	64.59016393442622	43.88343912290825	2267	305	3466	-614.64	-128.46	TRIM52	-0.0413123220278455
uc003uxq.4	49.9224991057589	53.87205387205387	53.52447041636231	8387	297	10952	-3220.92	-97.0	TRIM56	-0.00869847700483994
uc003fdm.4	37.464560550830285	58.60215053763442	37.677786397724326	2469	186	3867	-670.94	-71.5	TRIM59	-1.7066073304038798
uc001mbd.4	36.83229813664596	53.30578512396694	44.13752571260653	1610	242	3403	-403.99	-83.4	TRIM6	-0.11140371013966599
uc003iqw.4	32.448377581120944	48.77650897226754	44.62705436156764	339	613	1582	-77.52	-210.9	TRIM61	-0.5427104811895399
uc001bxb.4	53.40845070422535	73.93162393162393	58.94675589176608	1775	234	3437	-666.13	-73.51	TRIM62	0.11966120376041
uc002jpx.4	48.76305662451897	81.81818181818183	57.865658621692354	1819	66	3439	-740.22	-31.5	TRIM65	-0.12134587757448599
uc001lzf.2	48.44139650872818	63.10344827586207	51.909307875894974	1604	290	3352	-541.38	-139.2	TRIM68	-0.306270916715365
uc003mmy.2	56.164383561643845	62.03438395415473	59.558049807085226	1241	698	2851	-503.52	-316.7	TRIM7	-0.23365323852747
uc001kvz.3	50.427350427350426	83.60655737704919	59.731543624161084	1053	122	2831	-360.2	-80.3	TRIM8	-0.107571072472497
uc001wyx.5	39.82257269590932	64.43850267379679	52.11960635881909	2029	1122	5284	-594.7	-521.5	TRIM9	-5.371193923880581
uc003izl.4	39.0	50.66666666666667	48.871262965222705	100	225	1639	-14.2	-66.5	TRIML2	-8.21993723898446
uc003jff.4	41.58249158249159	95.83333333333334	52.432432432432435	1782	24	11100	-532.86	-13.6	TRIO	0.390799626734277
uc003atr.4	55.25936599423632	56.470588235294116	60.46993780234969	2776	255	10129	-1098.06	-87.2	TRIOBP	-0.32137281915214194
uc002mfs.5	52.564102564102576	85.71428571428571	57.68694844403159	312	35	2153	-89.63	-15.6	TRIP10	0.339508851536514
uc001xzy.4	34.73655621944595	57.75401069518716	37.374949979991996	3682	374	9996	-1022.63	-143.74	TRIP11	0.19419392473670397
uc002vpw.3	36.73304628632938	62.56983240223464	42.0093173992303	3716	179	9874	-998.5	-65.8	TRIP12	-0.201424642787899
uc003jbr.4	36.87315634218289	79.21348314606742	48.20359281437126	1017	356	2672	-247.01	-223.3	TRIP13	0.24164314597666503
uc002anm.3	34.309623430962354	63.33333333333333	45.37897310513447	239	60	2045	-50.7	-23.2	TRIP4	-0.255307983753501
uc003uww.4	42.3841059602649	63.33333333333333	63.233779608650885	151	360	1942	-18.9	-154.9	TRIP6	0.12839293037352
uc002mwj.3	48.48484848484848	66.4	61.8647812638091	33	250	2263	-2.7	-117.0	TRMT1	-0.156883537985849
uc003qam.4	24.541284403669724	68.59504132231406	38.994356080041044	436	121	1949	-76.52	-57.4	TRMT11	-0.08894358019692998
uc001nzt.5	38.23529411764706	54.838709677419345	53.616636528028934	170	558	1106	-24.3	-204.94	TRMT112	0.245062709359294
uc003yra.5	39.627659574468076	56.48148148148147	47.66651563207975	752	108	2207	-200.53	-37.1	TRMT12	-0.32355159046957
uc001grf.5	30.557001561686622	60.59479553903346	38.638433515482696	1921	269	4392	-450.72	-112.2	TRMT1L	-0.19161552681232602
uc002zrl.2	59.9713055954089	70.17994858611826	63.225371120107965	697	389	2964	-320.6	-196.0	TRMT2A	-0.22830757882283603
uc004egr.4	46.67949951876805	59.63777490297542	50.64622783288248	1039	773	3327	-469.3	-334.0	TRMT2B	-0.134648751553981
uc001xff.5	37.78020776380536	63.896103896103895	40.44500269154854	3658	385	5573	-981.63	-160.52	TRMT5	-0.272909529810764
uc002wmh.3	34.04558404558404	72.51908396946564	43.360550064460675	702	131	2327	-165.74	-54.0	TRMT6	-0.582280427091269
uc001yng.4	63.63232682060392	71.96261682242991	64.6639826571694	2252	107	3229	-1095.03	-40.7	TRMT61A	-0.132833083927649
uc002rmm.5	29.100529100529094	66.66666666666666	43.572984749455344	378	24	1836	-65.03	-6.1	TRMT61B	-0.47316097225490505
uc003bhp.4	64.37125748502993	70.0	57.938144329896915	334	340	1940	-160.0	-159.5	TRMU	-0.0839796752296751
uc001bqi.4	42.35423542354235	76.92307692307693	47.248471372984994	909	26	1799	-269.7	-7.3	TRNAU1AP	0.455964681384556
uc001bnj.5	49.0787269681742	71.25	60.62308478038815	1194	80	1958	-401.95	-33.2	TRNP1	-2.3892996944291003
uc003bpp.5	31.990794016110478	68.62745098039215	37.478031634446396	869	102	2276	-206.9	-45.2	TRNT1	0.0712578880807095
uc001rtx.5	48.24561403508772	64.47368421052633	59.3984962406015	114	76	2527	-19.71	-28.8	TROAP	0.032361485673623
uc001gsv.3	31.18022328548644	54.28571428571429	37.065887698799095	1254	210	3081	-278.72	-75.6	TROVE2	-0.35944085359628
uc062opl.1	26.926070038910503	63.63636363636363	36.07734806629834	1285	55	3620	-272.95	-10.6	TRPC1	0.44889309303631497
uc002xbk.4	58.625336927223714	71.1111111111111	53.71977681339119	742	90	3226	-325.44	-39.1	TRPC4AP	0.297685166533872
uc002zeu.1	63.13291139240506	59.325842696629216	61.50136633981676	1264	445	6221	-603.21	-188.3	TRPM2	2.84016238289601
uc001zyt.5	39.3141592920354	67.73049645390071	39.605769230769226	4520	282	10400	-1866.91	-131.3	TRPM7	0.141705688274832
uc003yny.5	34.4490682106025	46.71280276816609	40.14014014014014	5527	578	9990	-1392.57	-161.3	TRPS1	0.349062552301716
uc010rnd.3	22.36842105263158	72.42990654205606	59.64083175803403	76	214	1058	-3.8	-99.4	TRPT1	-0.302661997642865
uc010vru.3	49.81765134938003	58.18181818181818	55.040806529044644	1371	275	4166	-471.51	-86.0	TRPV1	-0.24762626534121
uc002gpy.3	50.0	65.6641604010025	58.547008547008545	114	399	2808	-34.4	-178.52	TRPV2	-2.97193940346859
uc003upp.3	44.369369369369366	70.33492822966507	52.70963161631301	888	209	12677	-266.7	-110.9	TRRAP	0.414263871592948
uc001lcd.4	29.473225946887244	50.819672131147534	35.475352112676056	2297	61	3408	-520.7	-12.5	TRUB1	0.104246658969849
uc004buq.2	49.62406015037594	59.2814371257485	51.70484350410911	4389	334	5719	-2315.67	-126.4	TRUB2	0.382249894686985
uc004cca.3	46.22467771639042	56.30630630630631	48.29149232914924	4887	222	8604	-1649.73	-72.8	TSC1	0.6644548110433499
uc002con.4	55.88235294117647	72.38095238095238	61.37102014294997	102	630	6156	-29.7	-327.12	TSC2	0.267430680466624
uc001uzn.5	40.83107497741644	64.96945010183299	49.79253112033196	1107	491	4820	-306.25	-240.24	TSC22D1	-0.00813605632204162
uc003exv.4	35.445798588839004	70.2755905511811	44.07387484310562	7795	1016	11154	-1963.84	-473.56	TSC22D2	-0.634820146511697
uc004enh.4	46.71814671814671	64.94565217391305	52.824360105913506	1295	368	2266	-432.8	-160.8	TSC22D3	-0.39611711957856605
uc003uva.3	59.77272727272728	67.94701986754967	65.88334032731849	440	755	2383	-179.5	-350.87	TSC22D4	-0.591439949271944
uc001gqt.5	34.21245421245421	81.01265822784809	40.45918367346939	1365	79	1960	-319.42	-40.6	TSEN15	-0.0334447747582463
uc011auq.2	41.871026339691184	62.273901808785524	48.016314423433435	1101	387	2697	-311.08	-176.2	TSEN2	0.16947071110662
uc032itd.1	40.10195412064571	62.05787781350482	52.87071458075175	1177	311	2421	-356.8	-135.66	TSEN34	-0.07533467977985
uc002jof.2	55.045871559633035	91.66666666666666	62.808641975308646	327	36	1944	-119.9	-15.3	TSEN54	-0.16663658125839
uc001sqi.4	36.06393606393606	58.215962441314545	45.985401459854025	1001	213	2192	-230.31	-81.02	TSFM	0.464213138991394
uc001mor.4	31.914893617021278	60.57692307692307	46.98464912280701	235	416	1824	-45.82	-166.2	TSG101	-0.0635731534883055
uc002lly.4	35.90527119938884	51.36986301369865	51.88301282051282	1309	584	4992	-295.88	-210.7	TSHZ1	0.197658335902941
uc001oxt.4	56.09756097560976	85.63218390804597	61.91002949852508	1476	174	2712	-572.29	-109.9	TSKU	0.3463849153800251
uc002tnl.4	37.892196299275945	71.65991902834008	41.90058479532164	2486	247	3420	-698.78	-125.1	TSN	0.466692145647635
uc003ywl.5	61.68941979522185	75.0	62.03791469194313	1172	104	2110	-536.4	-37.0	TSNARE1	0.44706734833340506
uc001huw.4	32.056825200741194	60.75949367088608	36.30188679245283	1619	158	2650	-401.81	-58.2	TSNAX	-0.129289167777667
uc001cpd.4	52.70588235294118	53.66379310344828	52.012383900928796	425	464	1615	-159.04	-150.57	TSPAN1	-4.8612662472930595
uc003vjk.4	29.95283018867925	60.855263157894726	41.31522516082916	1272	608	2798	-269.01	-256.86	TSPAN12	-0.819971294331791
uc003stq.4	31.578947368421048	70.90069284064666	44.43382704252269	1045	433	2093	-233.4	-207.25	TSPAN13	-2.61046650414521
uc001kcj.5	49.81844589687727	81.61434977578477	50.52215287647532	15147	223	16183	-6198.5	-108.3	TSPAN14	-0.27635511087113107
uc001jpo.2	56.15050651230101	78.68852459016394	57.36160188457007	691	122	1698	-292.41	-57.4	TSPAN15	-0.7340730977861801
uc003met.4	57.71558245083207	79.91266375545851	59.607843137254896	1322	229	2550	-576.9	-142.6	TSPAN17	0.498077002768555
uc001eft.5	31.988705123033487	84.375	36.22914699401952	2479	32	3177	-597.45	-11.8	TSPAN2	0.0746751790680094
uc002bcj.4	46.40029460504511	77.37226277372264	47.98206278026906	5431	274	6467	-1845.45	-163.2	TSPAN3	0.11217313115006
uc001spt.4	44.79830148619958	56.934306569343065	47.755543537047046	942	274	1849	-301.8	-105.8	TSPAN31	-0.0529602590857352
uc001lsj.1	65.4320987654321	68.33976833976834	64.09028727770178	486	259	1462	-233.0	-112.5	TSPAN4	0.0290669333747209
uc003hub.4	44.222737819025525	74.68982630272953	47.96433878157504	2155	403	3365	-655.37	-212.2	TSPAN5	-0.12359617874361001
uc033eom.2	36.921494686321566	49.079754601226995	38.56691253951528	2917	489	3796	-790.98	-166.8	TSPAN6	-0.0535434696553292
uc001swj.2	32.9059829059829	44.444444444444436	40.0162999185004	234	279	1227	-42.82	-82.2	TSPAN8	-6.51460393475116
uc001qlp.4	58.19291109819872	60.24844720496895	57.899606754568595	3442	161	4323	-1518.3	-64.5	TSPAN9	0.8991686642835099
uc031rxx.2	56.8	60.95238095238096	63.34883720930232	250	315	1075	-96.9	-122.6	TSPO	0.301447325455213
uc003pwp.5	40.6910778751934	63.01369863013698	48.01563439567048	1939	73	3326	-552.78	-26.2	TSPYL1	-0.235383525218452
uc004drw.4	58.56905158069884	64.39393939393939	55.879218472468914	601	132	2815	-222.07	-58.2	TSPYL2	-1.02454135043677
uc003pwn.4	42.953977880841954	58.33333333333334	47.75119617224879	2803	132	4180	-805.47	-40.0	TSPYL4	-0.49664812647027395
uc003yhy.4	44.65832531280077	66.66666666666666	49.69939879759519	3117	120	4491	-968.37	-50.1	TSPYL5	0.45683511190163106
uc002fuj.4	45.5404607206143	66.85185185185185	51.06013878180415	1693	1080	5188	-540.24	-524.01	TSR1	0.137428266615446
uc004dte.5	51.44076840981858	66.66666666666666	53.38983050847458	937	21	1534	-336.75	-2.4	TSR2	0.0841659952544047
uc002qxj.3	48.655256723716384	62.69430051813472	54.133635334088346	409	193	1766	-133.84	-86.7	TSSC1	-0.382499783273834
uc001lwk.4	63.63636363636363	67.94582392776523	66.073546856465	253	443	1686	-119.2	-219.53	TSSC4	-0.15548929932477
uc003aqh.5	47.61904761904761	77.18120805369128	62.262592898431045	168	149	1211	-35.3	-78.1	TST	-0.34902938209422
uc003yzb.3	64.72602739726028	79.80769230769229	60.499265785609396	292	104	1362	-112.9	-56.6	TSTA3	0.35695556783402294
uc001fxh.5	48.79032258064516	77.08333333333334	58.14696485623004	248	48	626	-80.0	-16.9	TSTD1	-1.8969881923829601
uc004axn.4	44.63537300922046	61.8798955613577	46.71296296296296	2386	383	4320	-738.78	-159.2	TSTD2	0.153550068082685
uc001zqo.4	37.21852428834442	55.045871559633035	40.79779917469051	7061	109	10905	-1958.22	-23.62	TTBK2	0.17936645818776897
uc003lxu.5	46.65271966527197	57.27272727272727	44.717109747784605	478	110	1467	-140.2	-32.7	TTC1	-0.01459342858276
uc001pnu.3	44.56521739130434	68.57142857142857	49.244060475161994	92	105	2315	-23.8	-38.34	TTC12	0.849142820380341
uc003fkl.4	33.87857816923561	63.76811594202898	36.42732049036778	3179	69	4568	-818.48	-20.7	TTC14	-0.21437076152433499
uc002gph.4	38.05755395683453	72.70788912579955	48.867421718854104	1390	469	3002	-372.04	-223.1	TTC19	0.659082819928551
uc002udk.4	36.39626704953338	75.36231884057972	39.784750091207584	1393	138	5482	-367.63	-72.1	TTC21B	0.38301633322429
